"tenant_id","ip_id","inventory_id","last_modification","observaciones","product_id","stock"
"plazavea","inventory_35675#product_39665","inventory_35675","2024-12-02T08:52:21.054804","""Producto agregado al inventario Bishop, Gonzales and King.""","product_39665","1839"
"plazavea","inventory_35675#product_72019","inventory_35675","2024-12-02T08:52:29.622328","""Producto agregado al inventario Bishop, Gonzales and King.""","product_72019","3914"
"plazavea","inventory_35696#product_55313","inventory_35696","2024-12-02T08:53:11.338950","Producto agregado al inventario Garner-Horn.","product_55313","555"
"plazavea","inventory_35721#product_10643","inventory_35721","2024-12-02T08:53:32.877540","Producto agregado al inventario Mitchell-Villa.","product_10643","2053"
"plazavea","inventory_35737#product_10977","inventory_35737","2024-12-02T08:53:27.240534","Producto agregado al inventario Ware-Gutierrez.","product_10977","1607"
"plazavea","inventory_3574#product_15535","inventory_3574","2024-12-02T08:52:57.931090","Producto agregado al inventario Hobbs-Hensley.","product_15535","4307"
"plazavea","inventory_3574#product_47508","inventory_3574","2024-12-02T08:52:35.911909","Producto agregado al inventario Hobbs-Hensley.","product_47508","2562"
"plazavea","inventory_3574#product_49053","inventory_3574","2024-12-02T08:53:12.644619","Producto agregado al inventario Hobbs-Hensley.","product_49053","4043"
"plazavea","inventory_3574#product_85529","inventory_3574","2024-12-02T08:52:56.692139","Producto agregado al inventario Hobbs-Hensley.","product_85529","2907"
"plazavea","inventory_35778#product_33877","inventory_35778","2024-12-02T08:52:53.531806","Producto agregado al inventario Garcia-Ward.","product_33877","447"
"plazavea","inventory_35778#product_5084","inventory_35778","2024-12-02T08:53:44.314663","Producto agregado al inventario Garcia-Ward.","product_5084","2014"
"plazavea","inventory_35778#product_9541","inventory_35778","2024-12-02T08:53:11.263377","Producto agregado al inventario Garcia-Ward.","product_9541","155"
"plazavea","inventory_35804#product_2326","inventory_35804","2024-12-02T08:52:21.804620","Producto agregado al inventario Lopez Inc.","product_2326","54"
"plazavea","inventory_35804#product_25660","inventory_35804","2024-12-02T08:52:37.060741","Producto agregado al inventario Lopez Inc.","product_25660","17"
"plazavea","inventory_35804#product_9307","inventory_35804","2024-12-02T08:53:51.994095","Producto agregado al inventario Lopez Inc.","product_9307","212"
"plazavea","inventory_35816#product_13341","inventory_35816","2024-12-02T08:52:48.860733","Producto agregado al inventario Bates-Kennedy.","product_13341","3668"
"plazavea","inventory_35816#product_39218","inventory_35816","2024-12-02T08:52:51.378722","Producto agregado al inventario Bates-Kennedy.","product_39218","3572"
"plazavea","inventory_35836#product_86077","inventory_35836","2024-12-02T08:52:31.237047","Producto agregado al inventario Brooks-Brown.","product_86077","603"
"plazavea","inventory_3586#product_56346","inventory_3586","2024-12-02T08:53:01.781827","Producto agregado al inventario Chen-Thomas.","product_56346","5267"
"plazavea","inventory_35902#product_30163","inventory_35902","2024-12-02T08:52:23.994016","Producto agregado al inventario Rubio-Johnson.","product_30163","5132"
"plazavea","inventory_36054#product_13584","inventory_36054","2024-12-02T08:52:31.641549","""Producto agregado al inventario Taylor, King and Esparza.""","product_13584","5630"
"plazavea","inventory_36054#product_97323","inventory_36054","2024-12-02T08:53:40.404411","""Producto agregado al inventario Taylor, King and Esparza.""","product_97323","112"
"plazavea","inventory_36123#product_9391","inventory_36123","2024-12-02T08:52:31.207053","""Producto agregado al inventario Simpson, James and Thomas.""","product_9391","5586"
"plazavea","inventory_36202#product_14828","inventory_36202","2024-12-02T08:52:32.170752","Producto agregado al inventario Mullins-Wallace.","product_14828","6733"
"plazavea","inventory_36202#product_8698","inventory_36202","2024-12-02T08:52:50.794469","Producto agregado al inventario Mullins-Wallace.","product_8698","4652"
"plazavea","inventory_3623#product_42057","inventory_3623","2024-12-02T08:52:39.460152","""Producto agregado al inventario Perez, Wong and Deleon.""","product_42057","139"
"plazavea","inventory_36239#product_17413","inventory_36239","2024-12-02T08:52:49.405143","""Producto agregado al inventario Sutton, Garrison and Foley.""","product_17413","4258"
"plazavea","inventory_36239#product_41509","inventory_36239","2024-12-02T08:52:25.392858","""Producto agregado al inventario Sutton, Garrison and Foley.""","product_41509","2460"
"plazavea","inventory_36239#product_70015","inventory_36239","2024-12-02T08:53:22.421289","""Producto agregado al inventario Sutton, Garrison and Foley.""","product_70015","2499"
"plazavea","inventory_36239#product_78571","inventory_36239","2024-12-02T08:53:24.488713","""Producto agregado al inventario Sutton, Garrison and Foley.""","product_78571","131"
"plazavea","inventory_36284#product_30075","inventory_36284","2024-12-02T08:53:16.504456","Producto agregado al inventario Rodriguez Ltd.","product_30075","645"
"plazavea","inventory_36284#product_35097","inventory_36284","2024-12-02T08:53:08.831349","Producto agregado al inventario Rodriguez Ltd.","product_35097","587"
"plazavea","inventory_36302#product_24869","inventory_36302","2024-12-02T08:53:43.310479","Producto agregado al inventario Griffin Inc.","product_24869","5948"
"plazavea","inventory_36398#product_68109","inventory_36398","2024-12-02T08:53:10.133439","Producto agregado al inventario Clark Inc.","product_68109","3021"
"plazavea","inventory_36398#product_70376","inventory_36398","2024-12-02T08:52:39.300281","Producto agregado al inventario Clark Inc.","product_70376","4173"
"plazavea","inventory_36403#product_26318","inventory_36403","2024-12-02T08:53:08.969755","Producto agregado al inventario Kennedy LLC.","product_26318","504"
"plazavea","inventory_36403#product_41302","inventory_36403","2024-12-02T08:53:52.767118","Producto agregado al inventario Kennedy LLC.","product_41302","221"
"plazavea","inventory_36433#product_91010","inventory_36433","2024-12-02T08:53:40.764969","Producto agregado al inventario Aguilar-Ewing.","product_91010","1071"
"plazavea","inventory_36453#product_90297","inventory_36453","2024-12-02T08:53:33.532217","""Producto agregado al inventario Hale, Garcia and Willis.""","product_90297","1028"
"plazavea","inventory_36460#product_64550","inventory_36460","2024-12-02T08:53:41.051182","Producto agregado al inventario Weaver LLC.","product_64550","882"
"plazavea","inventory_36463#product_70013","inventory_36463","2024-12-02T08:52:39.933025","Producto agregado al inventario Mcintosh Inc.","product_70013","333"
"plazavea","inventory_3649#product_72014","inventory_3649","2024-12-02T08:52:35.269395","Producto agregado al inventario Stone-Thompson.","product_72014","76"
"plazavea","inventory_36519#product_62141","inventory_36519","2024-12-02T08:53:03.029809","Producto agregado al inventario Melendez Group.","product_62141","4423"
"plazavea","inventory_36519#product_67144","inventory_36519","2024-12-02T08:53:51.166087","Producto agregado al inventario Melendez Group.","product_67144","6547"
"plazavea","inventory_36848#product_43701","inventory_36848","2024-12-02T08:52:36.447630","Producto agregado al inventario Garcia-Boyle.","product_43701","498"
"plazavea","inventory_36871#product_64236","inventory_36871","2024-12-02T08:52:30.277823","""Producto agregado al inventario Johnson, Johnson and Hines.""","product_64236","1724"
"plazavea","inventory_36871#product_85759","inventory_36871","2024-12-02T08:52:33.049106","""Producto agregado al inventario Johnson, Johnson and Hines.""","product_85759","5940"
"plazavea","inventory_37111#product_23783","inventory_37111","2024-12-02T08:52:57.020145","Producto agregado al inventario Jones-Moore.","product_23783","832"
"plazavea","inventory_37111#product_65308","inventory_37111","2024-12-02T08:52:45.211409","Producto agregado al inventario Jones-Moore.","product_65308","1186"
"plazavea","inventory_37167#product_93832","inventory_37167","2024-12-02T08:53:48.184096","""Producto agregado al inventario Soto, Marks and Mullins.""","product_93832","1829"
"plazavea","inventory_37187#product_35431","inventory_37187","2024-12-02T08:53:46.303667","Producto agregado al inventario Lee and Sons.","product_35431","1109"
"plazavea","inventory_37187#product_88336","inventory_37187","2024-12-02T08:52:30.691811","Producto agregado al inventario Lee and Sons.","product_88336","557"
"plazavea","inventory_37213#product_54631","inventory_37213","2024-12-02T08:53:19.973044","Producto agregado al inventario Hensley and Sons.","product_54631","2110"
"plazavea","inventory_37216#product_60416","inventory_37216","2024-12-02T08:52:26.981014","""Producto agregado al inventario Powers, Coleman and Charles.""","product_60416","6592"
"plazavea","inventory_37292#product_18484","inventory_37292","2024-12-02T08:53:44.753548","Producto agregado al inventario Smith-Cantu.","product_18484","3447"
"plazavea","inventory_37315#product_19284","inventory_37315","2024-12-02T08:53:04.014212","""Producto agregado al inventario Robertson, Strong and Gordon.""","product_19284","582"
"plazavea","inventory_37315#product_95591","inventory_37315","2024-12-02T08:53:45.668051","""Producto agregado al inventario Robertson, Strong and Gordon.""","product_95591","547"
"plazavea","inventory_37326#product_16959","inventory_37326","2024-12-02T08:52:43.320369","Producto agregado al inventario Perez LLC.","product_16959","2070"
"plazavea","inventory_37326#product_17814","inventory_37326","2024-12-02T08:53:11.515769","Producto agregado al inventario Perez LLC.","product_17814","159"
"plazavea","inventory_37326#product_20191","inventory_37326","2024-12-02T08:53:41.317659","Producto agregado al inventario Perez LLC.","product_20191","5790"
"plazavea","inventory_37387#product_78408","inventory_37387","2024-12-02T08:52:39.641191","Producto agregado al inventario Carr LLC.","product_78408","1031"
"plazavea","inventory_37427#product_11297","inventory_37427","2024-12-02T08:52:27.410236","""Producto agregado al inventario Sherman, Ruiz and Sanchez.""","product_11297","1169"
"plazavea","inventory_37427#product_67836","inventory_37427","2024-12-02T08:53:15.923102","""Producto agregado al inventario Sherman, Ruiz and Sanchez.""","product_67836","2731"
"plazavea","inventory_37427#product_68189","inventory_37427","2024-12-02T08:53:35.721914","""Producto agregado al inventario Sherman, Ruiz and Sanchez.""","product_68189","61"
"plazavea","inventory_37436#product_65847","inventory_37436","2024-12-02T08:53:42.503406","Producto agregado al inventario Davis LLC.","product_65847","27"
"plazavea","inventory_37439#product_42406","inventory_37439","2024-12-02T08:53:21.490610","Producto agregado al inventario Hoover-Mata.","product_42406","1445"
"plazavea","inventory_37440#product_97292","inventory_37440","2024-12-02T08:52:59.311187","Producto agregado al inventario Gallagher Group.","product_97292","260"
"plazavea","inventory_37507#product_18700","inventory_37507","2024-12-02T08:53:39.541732","Producto agregado al inventario Durham and Sons.","product_18700","5915"
"plazavea","inventory_37523#product_27722","inventory_37523","2024-12-02T08:53:15.100269","""Producto agregado al inventario Wilson, Johnson and Thomas.""","product_27722","1206"
"plazavea","inventory_37590#product_3100","inventory_37590","2024-12-02T08:53:38.900391","Producto agregado al inventario Herrera-Wilson.","product_3100","7648"
"plazavea","inventory_37590#product_81988","inventory_37590","2024-12-02T08:52:39.853435","Producto agregado al inventario Herrera-Wilson.","product_81988","6865"
"plazavea","inventory_37590#product_93416","inventory_37590","2024-12-02T08:52:48.243190","Producto agregado al inventario Herrera-Wilson.","product_93416","5374"
"plazavea","inventory_37590#product_94099","inventory_37590","2024-12-02T08:52:22.155000","Producto agregado al inventario Herrera-Wilson.","product_94099","717"
"plazavea","inventory_37595#product_45697","inventory_37595","2024-12-02T08:52:56.542096","Producto agregado al inventario Thompson Group.","product_45697","1797"
"plazavea","inventory_37595#product_59573","inventory_37595","2024-12-02T08:53:43.559023","Producto agregado al inventario Thompson Group.","product_59573","2012"
"plazavea","inventory_37605#product_38683","inventory_37605","2024-12-02T08:53:06.096793","Producto agregado al inventario Stanton Inc.","product_38683","170"
"plazavea","inventory_37605#product_47691","inventory_37605","2024-12-02T08:53:06.334932","Producto agregado al inventario Stanton Inc.","product_47691","3148"
"plazavea","inventory_37648#product_15417","inventory_37648","2024-12-02T08:53:42.816711","""Producto agregado al inventario James, Collier and Lowe.""","product_15417","522"
